x:image,y:label,y'__0,y'__1,y'__2,y'__3,y'__4,y'__5,y'__6,y'__7,y'__8,y'__9
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\9\448.png,9,1.03791963912e-09,5.67503100068e-10,2.97199562738e-07,6.14623713773e-05,2.08312044947e-07,1.15457062577e-07,6.84963863407e-10,1.35450295424e-09,5.71500786464e-05,0.99988079071
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\3\449.png,3,2.01917345691e-12,8.84460149564e-09,2.46439795654e-11,0.00744491955265,1.40263112236e-09,0.992553293705,4.00596333883e-10,1.64423390459e-08,1.29646309688e-06,4.3363584723e-07
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\3\450.png,3,2.96908938408e-12,1.41389173223e-05,2.78699330281e-09,0.9939006567,1.75280074899e-08,0.00471699470654,3.00159237743e-11,4.3475072431e-09,1.65390265465e-05,0.00135164801031
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\3\451.png,3,5.96648991606e-15,4.88340860805e-11,3.94507502222e-08,0.999999284744,2.09184086746e-14,5.74951197763e-10,9.57713617506e-17,1.72439385437e-07,6.18591911916e-07,9.67290803011e-10
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\2\452.png,2,4.86126960908e-09,0.000228947363212,0.999770820141,1.2534259497e-07,5.22175147566e-09,1.60125055576e-11,8.6216478401e-10,1.81753314621e-08,7.28331102096e-08,1.23855137257e-09
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\3\453.png,3,2.55811471723e-14,4.30157862455e-12,2.38563530042e-10,1.0,1.16718117918e-13,5.55542660485e-11,9.68128441997e-12,1.296457516e-12,2.3244970393e-08,5.81287462609e-10
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\9\454.png,9,4.11624734298e-10,8.01153010599e-09,3.33662235619e-08,1.58540046868e-07,0.000718756113201,4.93246901101e-08,1.36796147326e-11,4.42395285063e-05,7.54297570893e-06,0.999229192734
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\1\455.png,1,5.3410435612e-06,0.999824106693,1.46758784467e-05,6.77255718173e-09,5.2684581533e-06,4.72869459145e-08,1.06663337647e-05,5.43996757187e-05,8.3527105744e-05,2.19341541197e-06
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\2\456.png,2,4.28249040851e-06,0.00385571410879,0.996124565601,6.26183194186e-08,3.96746848708e-08,1.03002451013e-09,3.40005223975e-09,1.49085381054e-05,3.69124990129e-07,2.70888307341e-08
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\6\457.png,6,2.53365861624e-09,8.32724893814e-13,4.98278363015e-10,1.03043529265e-09,9.28855343335e-12,0.000146874357597,0.999792635441,2.2977869336e-14,6.05983950663e-05,1.35989963734e-09
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\8\458.png,8,2.30826447366e-12,1.84598552264e-13,2.33294965568e-08,1.38224917623e-10,1.31280349005e-12,2.80540673157e-13,8.13342171391e-11,2.39273073577e-10,1.0,4.87856421927e-10
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\0\459.png,0,0.999993562698,1.10919262664e-09,5.47100353288e-06,3.02918023998e-09,6.29306884381e-10,6.42343733759e-09,5.84845622598e-07,3.87802003843e-08,2.37986782281e-07,1.58492397873e-07
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\5\460.png,5,1.97016812586e-11,1.29954058625e-09,1.24945565005e-09,4.19129828515e-05,9.01584016333e-08,0.988011419773,1.93191157516e-10,9.28025826852e-07,2.63511738012e-05,0.0119192376733
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\6\461.png,6,5.22502485722e-10,1.78377190796e-09,1.35898814424e-09,2.10081084473e-13,5.67523670725e-07,1.47905065973e-08,0.999999403954,2.68708688113e-12,5.36550937014e-09,1.85021182403e-12
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\6\462.png,6,3.31161591205e-11,5.03142926628e-12,7.69134644862e-10,1.55537499547e-10,3.1482737424e-13,8.29870077723e-06,0.999985575676,1.14266099837e-13,6.03914395469e-06,1.55555304748e-10
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\6\463.png,6,1.73265457537e-10,9.31646287894e-11,1.42120079594e-10,1.20814721617e-13,1.53169518735e-10,1.59229038843e-08,1.0,1.57452964038e-15,2.41586139982e-10,1.92179910874e-10
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\3\464.png,3,8.29880021853e-15,7.45655186901e-12,5.79776981979e-09,0.999945759773,8.1541318836e-12,2.3167965324e-09,2.81466163167e-16,5.15260289831e-05,2.42692544816e-06,3.2324737731e-07
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\8\465.png,8,8.67122762482e-10,3.67033139992e-11,1.40050078699e-05,1.99172802695e-07,9.51909870373e-11,1.69593075694e-10,3.01536703592e-12,1.09340680865e-06,0.99998319149,1.55545160396e-06
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\8\466.png,8,9.92501991703e-09,4.40236302274e-12,1.55188672579e-06,1.9809125007e-08,9.85415091539e-13,6.8075068152e-12,1.37404461142e-08,9.07851155363e-11,0.999998450279,1.20121312897e-09
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\2\467.png,2,8.68733280868e-08,4.51560708825e-06,0.999995231628,2.85297261371e-08,3.07150943568e-10,5.82225579055e-14,1.63400824989e-12,7.91893342011e-08,2.2049681192e-08,9.96596555281e-12
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\7\468.png,7,1.49434135313e-13,2.0334889328e-09,1.37957704283e-06,4.90105703648e-05,2.16719064916e-09,1.70741448757e-10,5.87340004225e-16,0.999949216843,3.54232696509e-07,8.71793481849e-09
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\5\469.png,5,1.86403865433e-12,1.27141019934e-10,3.49016676671e-10,3.93281698052e-05,3.58541113465e-11,0.999946951866,3.30894711631e-09,6.22544404916e-10,1.30191419885e-05,7.26569851395e-07
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\8\470.png,8,4.52164564471e-12,4.88348250727e-12,3.96892062327e-07,6.99631685919e-09,2.01508020068e-14,4.15714598162e-12,1.18530012194e-11,3.85368863556e-12,0.999999642372,3.08844061436e-11
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\9\471.png,9,7.18622246154e-08,7.84624631933e-08,1.75168622718e-06,1.39712756209e-05,5.61907313568e-07,5.70740326111e-07,8.31827051684e-10,6.67599742883e-05,2.2490187348e-06,0.999913930893
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\6\472.png,6,2.33731682897e-08,1.37584265758e-07,3.83401648207e-08,2.98456653272e-13,4.90652553253e-07,1.76613525582e-07,0.999999165535,5.44993460083e-11,2.78515566166e-09,1.26149993229e-10
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\1\473.png,1,1.65901121818e-06,0.999686479568,1.41591158354e-06,6.78439748825e-09,1.60601412063e-05,3.01878969822e-07,7.99512633876e-07,4.00063909183e-05,0.000207354663871,4.57362511952e-05
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\8\474.png,8,5.09429859408e-11,3.25882441692e-13,4.26763222094e-07,7.04562275189e-09,2.69576787108e-12,9.5055252558e-10,1.77738046503e-09,2.3369296949e-12,0.999999523163,4.69449155105e-08
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\4\475.png,4,7.7522852436e-15,2.01266642241e-10,3.62210847253e-12,6.64199801387e-14,0.999998807907,1.85294252164e-10,1.36569173938e-12,1.05693598318e-09,3.91541937761e-11,1.17024467272e-06
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\1\476.png,1,2.67964310297e-07,0.999974131584,7.1869118301e-07,1.38204869771e-08,4.1163948481e-06,1.31230404321e-08,5.5433019952e-07,1.02138383227e-05,8.88084468897e-06,1.07903235858e-06
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\2\477.png,2,1.12013442966e-09,8.54006357258e-05,0.999893546104,1.76049234142e-05,4.24404816846e-10,2.89925999875e-11,8.36618552214e-10,3.43196666108e-06,1.43078473513e-08,2.13945983325e-12
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\5\478.png,5,3.73254778196e-08,3.31076398652e-06,5.02300172229e-05,0.00109464698471,1.63941592746e-06,0.989468514919,0.00610531959683,2.57567808148e-06,0.00293557695113,0.000338131387252
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\9\479.png,9,5.1973941817e-10,7.84556364319e-10,7.88741427726e-09,0.00137205794454,1.31816148041e-06,2.56600651483e-06,1.85509507755e-09,4.8882142778e-09,0.000154877343448,0.998469173908
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\1\480.png,1,2.38516781792e-06,0.999636054039,3.40608858096e-05,4.68126593045e-10,4.10062557421e-06,2.10344023799e-06,5.69290823478e-05,7.3776714089e-06,0.000256381666986,6.48537309189e-07
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\9\481.png,9,6.95949482939e-13,1.74486966542e-10,2.33453312237e-10,1.83108426199e-08,1.02725095985e-06,6.72102207222e-10,1.2476639459e-13,2.31290891861e-06,6.24001073035e-09,0.99999666214
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\7\482.png,7,7.15148273933e-10,6.19898443688e-09,1.98940686147e-09,1.30818147426e-08,1.67691727171e-09,2.18445661559e-09,4.70448095898e-14,0.999999642372,7.9646719775e-11,3.10016190497e-07
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\5\483.png,5,8.07758482324e-09,1.86029802673e-11,6.06954347893e-11,3.70327910559e-08,1.23115784234e-09,0.999999523163,9.50589207349e-09,7.70091475033e-08,6.14314856762e-08,1.91886925904e-07
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\4\484.png,4,3.95496555969e-14,3.79080655755e-11,4.24555841871e-11,7.12284669181e-13,1.0,8.28759283422e-11,2.01531829419e-11,3.33917560269e-09,1.846210268e-10,6.84889123193e-09
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\0\485.png,0,0.999993443489,5.57500392517e-08,4.18893887399e-06,2.43068343231e-09,6.72352618025e-10,4.89389613278e-08,8.43697705477e-07,2.00844425535e-07,8.68204530491e-09,1.35370964927e-06
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\8\486.png,8,9.19680239082e-13,3.02799486873e-11,2.53939127504e-08,1.04767174103e-10,1.25133482243e-07,1.40690939259e-13,8.33332914393e-13,5.16199039069e-09,0.999999880791,1.22559438154e-08
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\9\487.png,9,1.62200964465e-11,1.16082421453e-11,2.55996057685e-10,2.30017427327e-08,5.2032100939e-06,1.70719474113e-07,1.120654913e-14,1.21767669725e-07,9.62811497196e-10,0.999994516373
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\9\488.png,9,6.04046501707e-09,3.94984702723e-08,1.67405261209e-07,2.31833212183e-07,0.000304165179841,1.57625219543e-08,1.15786227828e-10,0.0048707081005,7.62776326155e-05,0.994748413563
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\1\489.png,1,1.38028474339e-06,0.999840259552,7.6990281741e-06,4.98087615597e-09,2.61075474555e-05,5.15461920259e-07,3.66169865629e-06,4.63368160126e-05,6.1919890868e-05,1.19279684441e-05
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\0\490.png,0,0.988600432873,6.21632693765e-07,0.000254021317232,2.43694103119e-07,0.0108402175829,4.60786509393e-07,0.000274075922789,1.82382302683e-06,1.07381367798e-06,2.71636254183e-05
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\5\491.png,5,1.04208211071e-12,1.60389427434e-11,1.54843537992e-09,2.99967468891e-05,8.17878431647e-10,0.999608576298,2.72485038977e-07,2.7028974614e-09,3.07470848782e-08,0.000361234910088
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\2\492.png,2,2.77951119898e-08,2.98441136692e-07,0.997823596001,0.000539831235074,6.37652319835e-10,1.27066348554e-08,1.11985038131e-07,7.96333097242e-06,0.0016282381257,1.59586562715e-11
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\3\493.png,3,1.14213492474e-17,2.05358760596e-13,2.69066821774e-12,1.0,1.71893610533e-16,3.92255103182e-13,1.44683868242e-15,3.5343735859e-13,1.51095334161e-11,3.4192566313e-12
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\7\494.png,7,4.34514024761e-09,6.24010496608e-08,4.07071851782e-08,3.90652949989e-08,2.64525068516e-09,4.89424889505e-10,1.83432912956e-13,0.999999761581,7.30830063134e-09,9.54119343533e-08
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\8\495.png,8,0.0013356632553,1.5359026273e-09,0.0560122616589,7.41867415854e-06,9.59412091106e-07,2.52309951065e-06,0.0355921201408,7.72097052959e-10,0.907046973705,2.00245654014e-06
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\9\496.png,9,2.75195300575e-11,3.57692375719e-10,2.68430278005e-09,1.70157974821e-07,4.51221978892e-07,3.20037818469e-09,9.6182480383e-13,3.53574222345e-07,2.45237657737e-07,0.999998807907
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\4\497.png,4,5.10885840299e-08,0.00280798156746,8.43089935643e-07,1.44431888671e-08,0.986194074154,8.56877662159e-08,2.64410809905e-05,4.94789237564e-05,0.00627281051129,0.0046481504105
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\0\498.png,0,0.999913692474,3.56462493301e-07,3.37196252076e-05,2.39845476813e-10,2.04109396051e-10,1.64903148914e-08,6.1683539343e-07,9.37665276979e-07,5.03215524077e-05,3.88348212255e-07
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\6\499.png,6,3.34558020176e-10,1.86189327844e-10,3.21119819624e-09,2.61559357506e-10,1.41328904135e-09,5.72533353989e-05,0.999751865864,1.47794840602e-12,0.000190980470506,1.7847025191e-08
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\3\500.png,3,1.16024984928e-16,5.78993060094e-12,3.44675113104e-12,1.0,4.75276835913e-15,4.03112300484e-11,1.20706215082e-17,1.04168423887e-10,3.43823684801e-11,9.40128877525e-11
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\9\501.png,9,2.22688360807e-11,8.88822973555e-11,1.42971290362e-09,2.7197350505e-07,4.03236583679e-07,2.609821248e-10,8.18608852579e-13,1.1329749583e-07,3.66268899654e-08,0.999999165535
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\5\502.png,5,1.17021045631e-10,2.85771295516e-09,1.41566456335e-08,3.29497233906e-05,2.16523532437e-09,0.999733269215,5.36324273881e-09,6.44725217658e-10,0.00021713472961,1.6547348423e-05
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\2\503.png,2,1.57434412729e-10,3.04022106969e-12,0.999999761581,2.80120417528e-07,1.05120292083e-13,2.33304874579e-14,5.86685038116e-14,2.13800555038e-09,3.01018836524e-08,4.28405330958e-13
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\1\504.png,1,3.80978008252e-07,0.999674916267,3.6857682062e-07,6.26332541387e-09,8.87403584784e-05,1.30103003926e-07,1.29198235754e-06,0.000180719129276,1.50388950715e-05,3.84583217965e-05
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\3\505.png,3,2.16212873246e-18,1.58104879557e-13,4.74896344471e-10,0.999999523163,1.03754428903e-16,1.03749833431e-13,2.49704998522e-17,1.76970660348e-11,4.96672214467e-07,1.12323934875e-10
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\1\506.png,1,4.64790900878e-06,0.999607861042,0.000213953244383,1.9507839788e-10,8.1154412328e-06,1.43380259487e-06,3.47894092556e-05,2.63446072495e-05,0.000101739438833,1.18779269087e-06
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\3\507.png,3,2.42574623582e-11,3.16239869846e-08,3.50328321019e-07,0.999296545982,1.67673167017e-10,0.000658538891003,2.17114060064e-09,1.75276628767e-08,4.41396368842e-05,3.71378007458e-07
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\6\508.png,6,6.52632650144e-07,2.52196286077e-09,3.09864117298e-05,4.89270757242e-09,1.90141302703e-09,0.00170855293982,0.997823238373,2.43616220946e-11,0.000435917463619,6.49744890779e-07
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\5\509.png,5,1.16316105917e-14,4.76311524944e-12,8.32287572194e-11,1.19430455925e-06,1.58335242026e-14,0.999998688698,2.39369524202e-10,2.27643286166e-11,5.62760718026e-08,1.00226749566e-07
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\7\510.png,7,2.94364641169e-12,1.95983629325e-09,7.65698331406e-08,0.000309619266773,7.92374947878e-08,3.66445818134e-10,4.44954665764e-15,0.999683976173,6.3297811721e-06,5.64950042303e-09
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\4\511.png,4,2.49535259123e-09,0.000519252556842,3.26804716622e-08,1.88281418234e-10,0.999391913414,4.40150671466e-08,3.39984899256e-06,3.88026383007e-05,4.30900581705e-05,3.2866314541e-06
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\2\512.png,2,1.62520019664e-09,2.11601793865e-08,0.999999761581,1.87216812719e-07,1.96887332826e-11,1.34137823123e-14,7.55062353787e-13,1.22518228896e-09,2.0913535792e-08,2.3765084952e-12
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\2\513.png,2,3.42398859265e-10,2.56381832431e-10,0.999997258186,2.79790106106e-06,4.24151019862e-10,2.94721712313e-11,8.63809926366e-11,7.06937564043e-10,2.76464255933e-08,7.11634961029e-13
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\6\514.png,6,1.02900358456e-07,4.57524222952e-08,6.34387986587e-10,1.61804146877e-14,3.48785306414e-07,1.80061849875e-08,0.999999523163,1.24604634336e-12,5.49638601299e-09,1.10934837705e-11
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\3\515.png,3,1.52501200958e-14,3.45221878861e-10,6.1150167312e-05,0.999932289124,1.63178674674e-13,2.15286233285e-09,9.99752689489e-13,4.2432338887e-06,2.21404593503e-06,1.99734701001e-10
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\2\516.png,2,6.6075482863e-09,3.44174324596e-08,0.9981585145,9.82651499726e-07,0.00184051273391,5.42254352531e-10,9.75412972615e-10,2.469834115e-08,5.03310175759e-08,5.97800129711e-13
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\6\517.png,6,2.33431549646e-08,4.01165739516e-10,3.84571308132e-09,4.09295888197e-13,8.57601349935e-08,1.64255666846e-07,0.999999761581,1.01875257362e-12,2.67905360118e-08,4.98438096352e-12
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\5\518.png,5,3.76502241927e-13,5.29370037389e-12,1.98737380719e-11,1.62270652027e-07,2.77530277405e-12,0.999996781349,2.18116025241e-10,1.18966355864e-11,3.14011640512e-06,1.41180898083e-08
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\4\519.png,4,3.81289780565e-13,4.39410769104e-06,5.39296038382e-12,3.27095364683e-11,0.999982833862,6.29182839162e-09,4.41346376112e-10,4.72673582408e-06,1.17084930196e-07,7.85799784353e-06
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\8\520.png,8,7.0111738637e-08,4.48518342466e-08,9.71781943804e-08,7.67131158597e-09,1.42412744708e-07,1.89210300761e-08,1.89469051293e-06,7.58061275974e-08,0.999997615814,1.75510024292e-08
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\9\521.png,9,2.03522997066e-11,2.90131367819e-08,2.68875699483e-09,7.68703003473e-08,3.2850446587e-05,1.17545118083e-09,7.81266652934e-13,9.80760184177e-09,1.70892306528e-07,0.999966859818
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\7\522.png,7,4.19755816748e-14,2.37772856959e-10,5.4480375411e-07,8.02196609584e-06,1.14659989947e-07,4.75775929071e-12,9.74924228499e-16,0.999991297722,4.03898609003e-10,7.58699769676e-09
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\1\523.png,1,1.73278095872e-07,0.999703347683,1.54234512593e-05,2.35194669296e-10,7.19875170034e-05,2.84251001403e-07,1.93992036657e-06,0.000201914415811,5.15818419444e-06,1.67101017468e-08
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\3\524.png,3,2.0813726298e-09,3.37526648764e-06,0.00066361768404,0.999319314957,4.67154933403e-07,9.67525465967e-07,5.35532478807e-07,2.94592155115e-07,1.15704415293e-05,6.28077867493e-11
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\0\525.png,0,1.0,9.10405015264e-11,5.0533892626e-09,6.30782405475e-12,2.78135934423e-11,5.45151201958e-10,2.73760036862e-08,8.62513727107e-10,1.05704958675e-10,8.0227541277e-10
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\3\526.png,3,1.10070013813e-13,5.87195003732e-09,1.73122766123e-10,0.999992489815,2.43757515258e-13,6.89876242177e-06,6.94333659172e-15,4.4780502223e-11,6.70417747983e-08,4.30042916832e-07
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\8\527.png,8,2.64744244305e-07,1.13089546408e-11,6.67950807838e-05,6.54579309867e-07,9.70086858065e-12,2.04612327082e-08,1.70390478615e-06,3.9847045108e-10,0.999930381775,1.71346769662e-07
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\3\528.png,3,6.51292577812e-14,5.44192024776e-10,3.00627448269e-06,0.999993801117,3.31137825493e-11,5.25440746468e-10,8.40388888579e-14,3.2452612686e-06,2.61043222594e-08,2.03531583948e-11
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\1\529.png,1,3.84358607164e-08,0.999970555305,8.43770031622e-09,1.76121872641e-09,2.91995002044e-06,6.54674607858e-08,2.48157061833e-06,7.90950366536e-07,2.27838463616e-05,3.16068479833e-07
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\9\530.png,9,1.77044406913e-10,1.61154201095e-08,2.69824482757e-07,1.38170292985e-07,4.32592105426e-06,3.90027432573e-09,3.66714575373e-11,6.50653841916e-09,1.24899343064e-05,0.999982714653
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\3\531.png,3,2.98999758286e-08,2.71045678346e-07,6.00512157689e-06,0.999871134758,9.20864735576e-08,3.01086220134e-05,4.56473426311e-05,6.30899776866e-08,4.05829414376e-05,5.95159144723e-06
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\4\532.png,4,3.57992303179e-06,1.57425540692e-06,2.85102692033e-06,5.75386849277e-08,0.999937534332,5.4037980135e-07,4.94358573633e-07,2.5789324809e-06,5.99803007262e-09,5.07134718646e-05
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\4\533.png,4,1.46818245495e-12,1.61315047691e-12,1.5182435309e-09,3.8554671066e-13,1.0,3.48068379674e-11,3.54012548442e-11,5.05358671576e-11,1.07124503712e-10,3.36708572135e-09
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\6\534.png,6,1.07918166591e-12,7.88032250565e-10,5.87288162546e-10,9.53693235495e-11,2.0786730115e-09,8.18176545181e-07,0.999999046326,3.82202780438e-15,1.07105570635e-07,4.57224084982e-11
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\4\535.png,4,4.87337861038e-12,2.89092194627e-10,5.21747409721e-08,2.29428656628e-10,0.999999880791,1.51158821571e-10,2.18183277001e-10,9.38677913176e-10,6.6141053745e-10,7.27612032847e-08
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\2\536.png,2,5.1187836192e-09,7.74852960603e-05,0.999918222427,4.75428493019e-07,1.22762733312e-09,8.73186245531e-12,7.81714970532e-12,1.00837098671e-06,2.85774171971e-06,3.26532267891e-09
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\1\537.png,1,1.72196928361e-06,0.999850511551,2.18545010284e-05,7.19502957214e-10,1.03113115983e-05,1.28081325101e-07,3.24973116221e-05,1.16086421258e-05,7.05188067514e-05,8.81575886069e-07
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\8\538.png,8,1.17100807984e-06,1.27972565878e-09,6.28558063909e-06,5.34341282332e-08,5.63033397682e-10,7.98169708105e-09,4.79651760088e-07,2.23033327917e-10,0.999992012978,3.41053896236e-09
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\2\539.png,2,8.05059685582e-10,2.87587731407e-10,0.999974012375,2.56048097071e-05,6.71570887789e-09,4.67584651553e-12,1.53695806082e-10,3.58791311328e-07,6.7160419448e-09,1.06311549902e-15
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\5\540.png,5,1.23343739736e-11,4.4891899087e-09,2.67033506418e-09,1.53198889166e-05,8.72482034536e-12,0.999689459801,1.39082934059e-09,8.64372129428e-09,0.000293913588393,1.2976678363e-06
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\4\541.png,4,1.48112547075e-13,1.07374621347e-11,1.77714115125e-12,2.3721871906e-13,0.999999880791,1.5591569702e-11,7.51430100326e-14,7.90935050787e-09,8.04283514788e-11,1.57548370794e-07
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\8\542.png,8,5.38638866843e-09,1.72245631802e-06,1.32454497361e-05,3.85879093301e-06,9.18957539398e-06,2.58606232819e-05,1.36668959385e-05,4.75518800158e-06,0.9998472929,8.03334696684e-05
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\8\543.png,8,1.38768285751e-09,8.12067992229e-06,0.000855415302794,0.00120598147623,7.17408556739e-06,5.4680044741e-06,1.66009139768e-09,0.000413565401686,0.99124121666,0.00626293756068
C:\Users\254994\Desktop\neural_network_console_110\samples\sample_dataset\mnist\validation\4\544.png,4,5.62613020408e-12,5.22128207336e-09,7.47306383442e-10,5.6712268345e-13,0.999999523163,2.34243430208e-10,6.47239484231e-10,4.51694603498e-07,2.49844656075e-09,6.89834966927e-10
